Time,WiFi fingerprint serial number,WiFi AP serial number,Total number of AP scanned,WiFi SSID,WiFi BSSID,WiFi Frequency (MHz),WiFi RSSI (dBm),Magnetic x (µT),Magnetic y (µT),Magnetic z (µT),GPS Longitude (°),GPS Latitude (°),GPS Altitude (m),Orientation Azimuth (°),Orientation Pitch (°),Orientation Roll (°),Phone Model,Student ID,Reference Point ID
2025:01:24:09:59:29,14,21,33,DLU-Student,8e:dc:97:12:64:c4,2447,-81,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,22,33,CAN TIN THU VIEN,c0:a4:76:23:18:e4,2437,-84,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,23,33,DLU-Teacher,88:dc:97:12:62:d0,5240,-76,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,24,33,DLU - WIMESH,b4:5d:50:d7:e9:40,2437,-72,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,25,33,DLU-Student,8e:dc:97:12:65:2a,2422,-46,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,26,33,DLU-Student,8e:dc:97:12:62:d0,5240,-76,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,27,33,DLU-Teacher,88:dc:97:12:65:22,5220,-68,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,28,33,DLU-Teacher,88:dc:97:12:65:21,2452,-68,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,29,33,DLU-Student,8e:dc:97:12:65:58,5220,-79,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,30,33,DLU-Student,8e:dc:97:12:65:57,2432,-75,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,31,33,Free Wi-MESH,b4:5d:50:d7:e9:41,2437,-72,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,32,33,DLU-Teacher,88:dc:97:12:65:64,5805,-63,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:09:59:29,14,33,33,DLU-Teacher,88:dc:97:12:65:63,2412,-64,58.8375,-3.6937501,-51.112503,108.4447852,11.9572949,1523.699951171875,-1.6257824,-0.008295392,-0.013530476,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,1,33,DLU-Teacher,88:dc:97:12:62:cf,2427,-72,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,2,33,DLU-Student,8e:dc:97:12:65:63,2412,-66,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,3,33,DLU-Student,8e:dc:97:12:65:21,2452,-64,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,4,33,DLU-Student,8e:dc:97:12:65:64,5805,-65,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,5,33,DLU-Student,8e:dc:97:12:65:2b,5200,-49,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,6,33,DLU-Teacher,88:dc:97:12:62:c6,2432,-81,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,7,33,DLU-Student,8e:dc:97:12:62:cf,2427,-73,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,8,33,Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-73,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,9,33,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-73,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,10,33,DLU-Teacher,88:dc:97:12:62:c7,5785,-81,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,11,33,DLU-Student,8e:dc:97:12:65:22,5220,-66,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,12,33,DLU-Teacher,88:dc:97:12:65:57,2432,-69,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,13,33,DLU-Teacher,88:dc:97:12:64:82,2452,-67,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,14,33,DLU-Teacher,88:dc:97:12:64:83,5300,-73,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,15,33,DLU-Student,8e:dc:97:12:62:c7,5785,-82,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,16,33,DLU-Student,8e:dc:97:12:62:c6,2432,-82,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,17,33,DLU-Student,8e:dc:97:12:64:82,2452,-66,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,18,33,DLU-Student,8e:dc:97:12:64:83,5300,-73,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,19,33,DLU-Teacher,88:dc:97:12:65:58,5220,-71,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,20,33,DLU-Teacher,88:dc:97:12:65:2b,5200,-49,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,21,33,DLU-Teacher,88:dc:97:12:65:2a,2422,-40,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,22,33,CAN TIN THU VIEN,c0:a4:76:23:18:e4,2437,-75,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,23,33,DLU-Teacher,88:dc:97:12:62:d0,5240,-76,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,24,33,,4c:12:e8:9a:2d:00,2422,-86,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,25,33,DLU-Student,8e:dc:97:12:65:2a,2422,-40,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,26,33,DLU-Student,8e:dc:97:12:62:d0,5240,-76,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,27,33,DLU-Teacher,88:dc:97:12:65:22,5220,-66,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,28,33,DLU-Teacher,88:dc:97:12:65:21,2452,-61,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,29,33,DLU-Student,8e:dc:97:12:65:58,5220,-71,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,30,33,DLU-Student,8e:dc:97:12:65:57,2432,-69,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,31,33,Free Wi-MESH,b4:5d:50:d7:e9:41,2437,-72,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,32,33,DLU-Teacher,88:dc:97:12:65:64,5805,-64,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:00:45,15,33,33,DLU-Teacher,88:dc:97:12:65:63,2412,-66,60.24375,-2.49375,-50.718754,108.4447814,11.9573606,1523.699951171875,-1.6052163,-0.007926602,-0.013772812,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,1,34,DLU-Teacher,88:dc:97:12:62:cc,2417,-86,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,2,34,DLU-Student,8e:dc:97:12:65:63,2412,-68,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,3,34,DLU-Student,8e:dc:97:12:65:21,2452,-66,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,4,34,DLU-Student,8e:dc:97:12:65:64,5805,-68,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,5,34,DLU-Student,8e:dc:97:12:65:2b,5200,-54,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,6,34,DLU-Teacher,88:dc:97:12:64:c4,2447,-77,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,7,34,DLU-Teacher,88:dc:97:12:62:c6,2432,-74,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,8,34,Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-80,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,9,34,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-79,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,10,34,DLU-Student,8e:dc:97:12:62:cc,2417,-89,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,11,34,DLU-Teacher,88:dc:97:12:62:c7,5785,-81,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,12,34,DLU-Student,8e:dc:97:12:65:22,5220,-71,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,13,34,DLU-Teacher,88:dc:97:12:65:57,2432,-79,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,14,34,DLU-Teacher,88:dc:97:12:64:82,2452,-78,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,15,34,DLU-Teacher,88:dc:97:12:64:83,5300,-79,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,16,34,DLU-Student,8e:dc:97:12:62:c7,5785,-81,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,17,34,DLU-Student,8e:dc:97:12:62:c6,2432,-75,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,18,34,DLU-Student,8e:dc:97:12:64:82,2452,-79,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,19,34,Free Wi-MESH,40:e3:d6:cd:2d:21,2437,-90,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,20,34,DLU-Student,8e:dc:97:12:64:83,5300,-79,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,21,34,DLU-Teacher,88:dc:97:12:65:58,5220,-76,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,22,34,DLU-Teacher,88:dc:97:12:65:2b,5200,-54,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,23,34,DLU-Teacher,88:dc:97:12:65:2a,2422,-51,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,24,34,DLU-Student,8e:dc:97:12:64:c4,2447,-77,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,25,34,CAN TIN THU VIEN,c0:a4:76:23:18:e4,2437,-89,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,26,34,DLU - WIMESH,40:e3:d6:cd:2d:20,2437,-91,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,27,34,DLU-Teacher,88:dc:97:12:62:d0,5240,-79,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,28,34,DLU-Student,8e:dc:97:12:65:2a,2422,-51,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,29,34,DLU-Student,8e:dc:97:12:62:d0,5240,-79,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,30,34,DLU-Teacher,88:dc:97:12:65:22,5220,-71,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,31,34,DLU-Teacher,88:dc:97:12:65:21,2452,-66,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,32,34,DLU-Student,8e:dc:97:12:65:58,5220,-76,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,33,34,DLU-Teacher,88:dc:97:12:65:64,5805,-68,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:22,16,34,34,DLU-Teacher,88:dc:97:12:65:63,2412,-68,40.95,47.15625,-49.050003,108.4448558,11.957265,1523.699951171875,-0.71490866,-0.01049525,-0.008751574,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,1,40,DLU-Teacher,88:dc:97:12:62:cc,2417,-83,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,2,40,DLU-Student,8e:dc:97:12:65:63,2412,-70,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,3,40,DLU-Student,8e:dc:97:12:65:21,2452,-68,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,4,40,DLU-Student,8e:dc:97:12:65:64,5805,-72,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,5,40,DLU-Student,8e:dc:97:12:65:2b,5200,-46,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,6,40,DLU-Teacher,88:dc:97:12:64:c4,2447,-81,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,7,40,DLU-Teacher,88:dc:97:12:62:c6,2432,-77,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,8,40,Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-77,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,9,40,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-77,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,10,40,DLU-Student,8e:dc:97:12:62:cc,2417,-84,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,11,40,DLU-Teacher,88:dc:97:12:62:c7,5785,-88,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,12,40,DLU-Teacher,88:dc:97:12:65:54,2457,-87,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,13,40,DLU-Student,8e:dc:97:12:65:22,5220,-71,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,14,40,DLU-Teacher,88:dc:97:12:65:57,2432,-72,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,15,40,DLU-Teacher,88:dc:97:12:64:82,2452,-68,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,16,40,DLU-Teacher,88:dc:97:12:64:83,5300,-76,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,17,40,DLU-Student,8e:dc:97:12:62:c7,5785,-89,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,18,40,DLU-Student,8e:dc:97:12:62:c6,2432,-77,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,19,40,DLU-Student,8e:dc:97:12:64:82,2452,-69,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,20,40,DLU-Teacher,88:dc:97:12:62:ff,2432,-88,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,21,40,DLU-Student,8e:dc:97:12:64:83,5300,-76,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,22,40,DLU-Teacher,88:dc:97:12:65:58,5220,-79,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,23,40,DLU-Student,8e:dc:97:12:65:54,2457,-87,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,24,40,DLU-Teacher,88:dc:97:12:65:2b,5200,-46,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,25,40,DLU-Teacher,88:dc:97:12:65:2a,2422,-39,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,26,40,DLU-Student,8e:dc:97:12:64:c4,2447,-81,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,27,40,DLU-Teacher,88:dc:97:12:62:d0,5240,-80,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,28,40,,4c:12:e8:9a:2d:00,2422,-87,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,29,40,DLU - WIMESH,b4:5d:50:d7:e9:40,2437,-77,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,30,40,DLU-Student,8e:dc:97:12:62:ff,2432,-87,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,31,40,DLU-Student,8e:dc:97:12:65:2a,2422,-39,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,32,40,DLU-Student,8e:dc:97:12:62:d0,5240,-80,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,33,40,DLU-Teacher,88:dc:97:12:65:22,5220,-70,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,34,40,DLU-ThuVien,68:ff:7b:d4:f1:cf,2427,-86,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
2025:01:24:10:01:58,17,35,40,DLU-Teacher,88:dc:97:12:65:21,2452,-68,38.662502,47.362503,-50.2125,108.4443402,11.9576575,1523.699951171875,-0.6850645,-0.010561886,-0.009276569,SM-S908E,2212343,RP15
