Time,WiFi fingerprint serial number,WiFi AP serial number,Total number of AP scanned,WiFi SSID,WiFi BSSID,WiFi Frequency (MHz),WiFi RSSI (dBm),Magnetic x (µT),Magnetic y (µT),Magnetic z (µT),GPS Longitude (°),GPS Latitude (°),GPS Altitude (m),Orientation Azimuth (°),Orientation Pitch (°),Orientation Roll (°),Phone Model,Student ID,Reference Point ID
2026:09:06:17:01:30,6,18,30,DLU-Teacher,88:dc:97:12:62:cf,2412,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,19,30,DLU-Teacher,88:dc:97:12:62:cd,5200,-86,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,20,30,DLU-Teacher,88:dc:97:12:62:cc,2422,-77,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,21,30,DLU-Student-Lib,8e:dc:97:12:65:21,2412,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,22,30,DLU-Student-Lib,8e:dc:97:12:62:cf,2412,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,23,30,1.Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-56,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,24,30,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-56,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,25,30,DLU-Student-Lib,8e:dc:97:12:62:cd,5200,-86,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,26,30,DLU-Student-Lib,8e:dc:97:12:62:cc,2422,-83,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,27,30,DLU - WIMESH,b4:5d:50:d7:e9:40,2462,-49,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,28,30,DLU-Student-Lib,8e:dc:97:12:65:2a,2417,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,29,30,DLU-Teacher,88:dc:97:12:65:21,2412,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:01:30,6,30,30,1.Free Wi-MESH,b4:5d:50:d7:e9:41,2462,-49,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,1,32,DLU-Teacher,88:dc:97:12:64:82,2432,-67,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,2,32,DLU-Teacher,88:dc:97:12:64:83,5300,-65,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,3,32,DLU-Student-Lib,8e:dc:97:12:62:c7,5500,-61,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,4,32,DLU-Student-Lib,8e:dc:97:12:62:c6,2452,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,5,32,DLU-Teacher,88:dc:97:12:65:2b,5805,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,6,32,DLU-Teacher,88:dc:97:12:65:2a,2417,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,7,32,DLU-Student-Lib,8e:dc:97:12:62:d0,5805,-69,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,8,32,DLU-Student-Lib,8e:dc:97:12:65:63,2452,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,9,32,TTTV-Intern2026,58:c1:7a:c2:dd:20,2412,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,10,32,DLU-Student-Lib,8e:dc:97:12:65:64,5200,-80,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,11,32,DIRECT-ed-HP M203 LaserJet,5e:ea:1d:bb:49:ed,2462,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,12,32,DLU-Teacher,88:dc:97:12:65:58,5280,-77,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,13,32,DLU-Teacher,88:dc:97:12:65:64,5200,-79,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,14,32,DLU-Teacher,88:dc:97:12:65:63,2452,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,15,32,DLU-Student-Lib,8e:dc:97:12:65:2b,5805,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,16,32,DLU-Teacher,88:dc:97:12:62:c6,2452,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,17,32,DLU-Teacher,88:dc:97:12:62:c7,5500,-60,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,18,32,DLU-Student-Lib,8e:dc:97:12:64:82,2432,-67,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,19,32,DLU-Student-Lib,8e:dc:97:12:64:83,5300,-65,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,20,32,Bảo Uyên xinh gái 💗,9a:05:22:19:3f:0e,2437,-68,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,21,32,DLU-Student-Lib,8e:dc:97:12:65:58,5280,-77,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,22,32,DLU-Teacher,88:dc:97:12:62:cf,2412,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,23,32,DLU-Teacher,88:dc:97:12:62:cd,5200,-87,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,24,32,DLU-Student-Lib,8e:dc:97:12:65:21,2412,-74,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,25,32,DLU-Student-Lib,8e:dc:97:12:62:cf,2412,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,26,32,1.Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-58,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,27,32,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-57,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,28,32,DLU-Student-Lib,8e:dc:97:12:62:cd,5200,-88,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,29,32,DLU-Teacher,88:dc:97:12:62:d0,5805,-69,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,30,32,DLU - WIMESH,b4:5d:50:d7:e9:40,2462,-51,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,31,32,DLU-Teacher,88:dc:97:12:65:21,2412,-74,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:02:21,7,32,32,1.Free Wi-MESH,b4:5d:50:d7:e9:41,2462,-51,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,1,32,DLU-Teacher,88:dc:97:12:64:82,2432,-68,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,2,32,DLU-Student-Lib,8e:dc:97:12:62:c7,5500,-61,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,3,32,DLU-Student-Lib,8e:dc:97:12:62:c6,2452,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,4,32,DLU-Teacher,88:dc:97:12:65:2b,5805,-80,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,5,32,DLU-Teacher,88:dc:97:12:65:2a,2417,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,6,32,DLU_ITC_SRV,7c:7b:68:99:8a:18,2422,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,7,32,DLU-Student-Lib,8e:dc:97:12:62:d0,5805,-66,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,8,32,TTTV-Intern2026,58:c1:7a:c2:dd:20,2412,-74,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,9,32,DLU-Student-Lib,8e:dc:97:12:65:64,5200,-82,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,10,32,DIRECT-ed-HP M203 LaserJet,5e:ea:1d:bb:49:ed,2462,-74,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,11,32,DLU-Teacher,88:dc:97:12:65:58,5280,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,12,32,DLU-Teacher,88:dc:97:12:65:64,5200,-82,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,13,32,DLU-Teacher,88:dc:97:12:65:63,2452,-79,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,14,32,DLU-Student-Lib,8e:dc:97:12:65:2b,5805,-80,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,15,32,DLU-Teacher,88:dc:97:12:62:c6,2452,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,16,32,DLU-Teacher,88:dc:97:12:62:c7,5500,-62,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,17,32,DLU-Student-Lib,8e:dc:97:12:64:82,2432,-69,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,18,32,Bảo Uyên xinh gái 💗,9a:05:22:19:3f:0e,2437,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,19,32,DLU-Student-Lib,8e:dc:97:12:65:58,5280,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,20,32,iPhone (8),b6:40:69:6b:ac:74,2462,-85,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,21,32,DLU-Teacher,88:dc:97:12:62:cf,2412,-61,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,22,32,DLU-Teacher,88:dc:97:12:62:cd,5200,-87,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,23,32,DLU-ThuVien,54:af:97:6b:ba:ce,2462,-83,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,24,32,1.Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-56,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,25,32,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-57,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,26,32,DLU-Student-Lib,8e:dc:97:12:62:cd,5200,-84,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,27,32,DLU-Student-Lib,8e:dc:97:12:65:22,5765,-82,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,28,32,DLU-Teacher,88:dc:97:12:62:d0,5805,-60,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,29,32,DLU - WIMESH,b4:5d:50:d7:e9:40,2462,-53,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,30,32,DLU-Teacher,88:dc:97:12:65:22,5765,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,31,32,DLU-Teacher,88:dc:97:12:65:21,2412,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:03:12,8,32,32,1.Free Wi-MESH,b4:5d:50:d7:e9:41,2462,-54,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,1,31,DLU-Teacher,88:dc:97:12:65:57,2412,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,2,31,DLU-Teacher,88:dc:97:12:64:82,2432,-68,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,3,31,DLU-Teacher,88:dc:97:12:64:83,5300,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,4,31,DLU-Student-Lib,8e:dc:97:12:62:c6,2452,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,5,31,DLU-Student-Lib,8e:dc:97:12:62:d0,5805,-66,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,6,31,TTTV-Intern2026,58:c1:7a:c2:dd:20,2412,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,7,31,DLU-Student-Lib,8e:dc:97:12:65:64,5200,-83,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,8,31,DLU-Teacher,88:dc:97:12:64:c4,2452,-80,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,9,31,DIRECT-ed-HP M203 LaserJet,5e:ea:1d:bb:49:ed,2462,-73,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,10,31,DLU-Teacher,88:dc:97:12:65:58,5280,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,11,31,DLU-Teacher,88:dc:97:12:65:64,5200,-82,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,12,31,DLU-Student-Lib,8e:dc:97:12:65:2b,5805,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,13,31,DLU-Teacher,88:dc:97:12:62:c6,2452,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,14,31,DLU-Student-Lib,8e:dc:97:12:64:82,2432,-68,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,15,31,DLU-Student-Lib,8e:dc:97:12:64:83,5300,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,16,31,DLU - WIMESH,94:b4:0f:e3:1d:40,2462,-78,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,17,31,Bảo Uyên xinh gái 💗,9a:05:22:19:3f:0e,2437,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,18,31,DLU-Student-Lib,8e:dc:97:12:65:58,5280,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,19,31,DLU-Student-Lib,8e:dc:97:12:65:57,2412,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,20,31,DLU-Teacher,88:dc:97:12:62:cf,2412,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,21,31,DLU-Teacher,88:dc:97:12:62:cd,5200,-87,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,22,31,DLU-ThuVien,54:af:97:6b:ba:ce,2462,-78,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,23,31,DLU-Student-Lib,8e:dc:97:12:62:cf,2412,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,24,31,1.Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-56,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,25,31,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-57,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,26,31,DLU-Student-Lib,8e:dc:97:12:62:cd,5200,-87,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,27,31,DLU-Student-Lib,8e:dc:97:12:65:22,5765,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,28,31,DLU-Teacher,88:dc:97:12:62:d0,5805,-66,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,29,31,DLU - WIMESH,b4:5d:50:d7:e9:40,2462,-53,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,30,31,DLU-Teacher,88:dc:97:12:65:22,5765,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:03,9,31,31,1.Free Wi-MESH,b4:5d:50:d7:e9:41,2462,-54,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,1,38,DLU-Teacher,88:dc:97:12:65:57,2412,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,2,38,DLU-Teacher,88:dc:97:12:64:82,2432,-66,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,3,38,DLU-Teacher,88:dc:97:12:64:83,5300,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,4,38,DLU-Student-Lib,8e:dc:97:12:62:c7,5500,-61,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,5,38,DLU-Student-Lib,8e:dc:97:12:62:c6,2452,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,6,38,DLU-Teacher,88:dc:97:12:65:2b,5805,-79,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,7,38,DLU-Teacher,88:dc:97:12:65:2a,2417,-77,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,8,38,DLU-Student-Lib,8e:dc:97:12:62:d0,5805,-66,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,9,38,TTTV-Intern2026,58:c1:7a:c2:dd:20,2412,-74,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,10,38,DLU-Student-Lib,8e:dc:97:12:65:64,5200,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,11,38,DLU-Teacher,88:dc:97:12:64:c4,2452,-82,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,12,38,OMCTEST_THAO,7c:7b:68:3a:51:c8,2422,-72,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,13,38,DLU-Teacher,88:dc:97:12:65:58,5280,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,14,38,DLU-Student-Lib,8e:dc:97:12:64:c4,2452,-78,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,15,38,DLU-Teacher,88:dc:97:12:65:64,5200,-82,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,16,38,DLU-Teacher,88:dc:97:12:65:63,2452,-73,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,17,38,DLU-Student-Lib,8e:dc:97:12:65:2b,5805,-79,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,18,38,DLU-Teacher,88:dc:97:12:62:c6,2452,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,19,38,DLU-Teacher,88:dc:97:12:62:c7,5500,-60,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,20,38,DLU-Student-Lib,8e:dc:97:12:64:82,2432,-66,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,21,38,DLU-Student-Lib,8e:dc:97:12:64:83,5300,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,22,38,Bảo Uyên xinh gái 💗,9a:05:22:19:3f:0e,2437,-70,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,23,38,DLU-Student-Lib,8e:dc:97:12:65:58,5280,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,24,38,DLU-Student-Lib,8e:dc:97:12:65:57,2412,-71,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,25,38,DLU-Teacher,88:dc:97:12:62:cf,2412,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,26,38,DLU-Teacher,88:dc:97:12:62:cd,5200,-85,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,27,38,DLU-Student-Lib,8e:dc:97:12:65:21,2412,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,28,38,DLU-Student-Lib,8e:dc:97:12:62:cf,2412,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,29,38,1.Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-59,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,30,38,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-59,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,31,38,DLU-Student-Lib,8e:dc:97:12:62:cd,5200,-85,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,32,38,DLU-Student-Lib,8e:dc:97:12:65:22,5765,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,33,38,DLU-Teacher,88:dc:97:12:62:d0,5805,-66,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,34,38,DLU - WIMESH,b4:5d:50:d7:e9:40,2462,-55,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,35,38,DLU-Student-Lib,8e:dc:97:12:65:2a,2417,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,36,38,DLU-Teacher,88:dc:97:12:65:22,5765,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,37,38,DLU-Teacher,88:dc:97:12:65:21,2412,-75,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:04:55,10,38,38,1.Free Wi-MESH,b4:5d:50:d7:e9:41,2462,-55,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,1,35,DLU-Teacher,88:dc:97:12:64:82,2432,-65,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,2,35,DLU-Teacher,88:dc:97:12:64:83,5300,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,3,35,DLU-Student-Lib,8e:dc:97:12:62:c7,5500,-60,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,4,35,DLU-Teacher,88:dc:97:12:65:2b,5805,-79,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,5,35,DLU-Teacher,88:dc:97:12:65:2a,2417,-77,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,6,35,DLU-Student-Lib,8e:dc:97:12:62:d0,5805,-67,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,7,35,DLU-Student-Lib,8e:dc:97:12:65:63,2452,-77,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,8,35,DLU-Student-Lib,8e:dc:97:12:65:64,5200,-80,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,9,35,DLU-Teacher,88:dc:97:12:64:c4,2452,-80,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,10,35,DIRECT-ed-HP M203 LaserJet,5e:ea:1d:bb:49:ed,2462,-74,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,11,35,DLU-Teacher,88:dc:97:12:65:58,5280,-74,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,12,35,DLU-Student-Lib,8e:dc:97:12:64:c4,2452,-78,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,13,35,DLU-Teacher,88:dc:97:12:65:64,5200,-79,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,14,35,DLU-Teacher,88:dc:97:12:65:63,2452,-76,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,15,35,DLU-Student-Lib,8e:dc:97:12:65:2b,5805,-79,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,16,35,DLU-Teacher,88:dc:97:12:62:c6,2452,-64,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,17,35,DLU-Teacher,88:dc:97:12:62:c7,5500,-60,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,18,35,DLU-Student-Lib,8e:dc:97:12:64:82,2432,-66,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,19,35,DLU-Student-Lib,8e:dc:97:12:64:83,5300,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,20,35,DLU - WIMESH,94:b4:0f:e3:1d:40,2462,-80,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,21,35,Bảo Uyên xinh gái 💗,9a:05:22:19:3f:0e,2437,-67,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,22,35,DLU-Student-Lib,8e:dc:97:12:65:58,5280,-74,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,23,35,iPhone (8),b6:40:69:6b:ac:74,2462,-85,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,24,35,DLU-Teacher,88:dc:97:12:62:cd,5200,-85,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,25,35,DLU-Teacher,88:dc:97:12:62:cc,2422,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,26,35,DLU-ThuVien,54:af:97:6b:ba:ce,2462,-78,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,27,35,1.Free Wi-MESH,b4:5d:50:d7:e9:51,5220,-57,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,28,35,DLU - WIMESH,b4:5d:50:d7:e9:50,5220,-56,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,29,35,DLU-Student-Lib,8e:dc:97:12:62:cd,5200,-86,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,30,35,DLU-Student-Lib,8e:dc:97:12:62:cc,2422,-82,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,31,35,DLU-Student-Lib,8e:dc:97:12:65:22,5765,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,32,35,DLU-Teacher,88:dc:97:12:62:d0,5805,-67,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,33,35,DLU - WIMESH,b4:5d:50:d7:e9:40,2462,-55,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,34,35,DLU-Teacher,88:dc:97:12:65:22,5765,-81,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:05:46,11,35,35,1.Free Wi-MESH,b4:5d:50:d7:e9:41,2462,-53,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:06:37,12,1,33,DLU-Teacher,88:dc:97:12:65:57,2412,-69,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:06:37,12,2,33,DLU-Teacher,88:dc:97:12:64:82,2432,-63,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:06:37,12,3,33,DLU-Student-Lib,8e:dc:97:12:62:c7,5500,-60,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:06:37,12,4,33,DLU-Student-Lib,8e:dc:97:12:62:c6,2452,-65,,,,,,,,,,M2012K11C,2212343,RP47
2026:09:06:17:06:37,12,5,33,DLU-Teacher,88:dc:97:12:65:2b,5805,-78,,,,,,,,,,M2012K11C,2212343,RP47
